date,rvol_5d,rvol_10d,rvol_20d,vix,vvix,skew,iv_rv_spread,vix_term_slope,vix_term_inverted,vix9d_vix_ratio,credit_spread,dxy_mom_5d,dxy_mom_20d,spy_ret_1d,spy_ret_5d,spy_ret_10d,spy_ret_20d,dist_from_ma,volume_ratio,max_drawdown_5d,consec_down_days,max_move_20d,days_to_fomc,earnings_season,days_to_opex
2023-03-24,-0.006355393859385738,0.02919179095172301,0.02149239036551757,0.23825995161927682,0.1484701994881803,0.0006522120057090713,0.0018010706516200688,-0.19968349289551524,0.0,0.02730882521429627,0.03267021596657913,0.0074186279037697055,-0.0008761297294461331,0.00013719102728530013,-0.028617684346695173,0.003507594140127602,0.03461405461441113,0.09741923862789745,0.008906513575091618,-0.0005273911389533369,0.0,0.0026372787782185103,0.053889354410637226,0.0,-0.033221349946478206
2023-03-27,-0.006471181984692655,0.03278253067957614,0.019880359139459354,0.27417634198825364,0.1639607652763179,0.0005801915230216537,0.0018010706516200688,-0.22021025865029134,0.0,0.0029964621480316166,0.032402488112193296,0.015293718204026587,-0.0008761297294461331,-0.0003266841330749414,0.012218881774943686,0.007274947443337515,0.042031724122339416,0.10019911419067774,0.0015741062267253278,-0.00021840869417056035,0.0,0.0026767288496825693,0.07204988050589549,0.0,0.0009696276944208593
2023-03-28,0.0008150107444359451,0.015528501504049044,0.015088496528983556,0.28989994552167875,0.1518083019647934,0.00340298818431973,0.0018010706516200688,-0.15311040785363125,0.0,-0.0024340052593820145,0.0013754197060135381,0.005771804485917478,0.0037802920817609637,-0.0034695332158472965,0.018060306206587162,0.006024670785765105,0.03143033210749774,0.1004447743151051,0.0015741062267253278,-0.00021840869417056035,0.0,-0.006474288229014409,0.07033976370118225,0.0,-0.0010960709653164732
2023-03-29,-0.0005508782347737543,0.05578964744680994,0.001504024621356801,-0.07538341126073281,-0.004809660784876693,0.002975292001257436,0.005710082774957787,0.0365295675590022,0.0,-0.010277360360138672,-0.03677343314772736,0.07477092493896184,-0.004002929384705036,-0.004605009773183033,-0.0052323600224558845,0.005434111382418769,-0.08973313376049998,0.1120578182082866,-0.009378754336665369,0.0016155186739637306,0.0,0.025240297829014383,0.06745274253382134,0.0,-0.020215216347794645
2023-03-30,-0.0011564870697442378,-0.006039705199448524,0.0057047844139740825,-0.0790013779114996,-0.18192529039600247,0.0008896765186548415,0.001509285948414375,-0.07285242783182641,0.0,-0.05744178518303298,-0.025166589060009185,0.00285322203888797,0.001998936166961275,-0.0014906815610967379,-0.01175507376984657,0.006064468436775128,-0.05775297206222196,-0.013767401220482173,-0.018925389536181326,0.0016155186739637306,0.0,-0.01505908191212794,0.014615018737221222,0.0,-0.019409436723656442
2023-03-31,-1.035475904923395e-05,-0.008166798442232467,-0.005738538977513118,-0.056775013660734557,-0.03891694043859066,0.0015680591453961995,0.0012616493869080981,-0.016996690566915433,0.0,-0.09482998878887933,-0.0519861212434063,-0.023592940118218154,-0.0028325177072498586,0.011705752086326536,-0.009711577360938604,0.012378173602203484,0.08270077146114455,-0.033850448424683786,0.025884039622804552,0.0013116248946497156,0.0,-0.015102102089106286,0.052173122147361826,0.0,0.0049368361876109546
2023-04-03,-0.0007752349718538982,-0.006899067102203112,0.0036388787006868947,-0.06375592706452914,-0.21794785801193395,0.0008896765186548415,0.001509285948414375,-0.06630215550431078,0.0,-0.03128308460183943,-0.027276614046054488,-0.014807956392153283,0.0024474493222540463,-0.0014906815610967379,-0.01175507376984657,0.0034948073126144716,-0.04649520517359935,-0.030471450573989287,-0.014323690115006615,0.0005171503746331833,0.0,-0.015194357925092373,0.022189860645467817,0.0,0.04763974874025416
2023-04-04,-0.000729013138158212,-0.007916927414323151,0.003786234708774345,-0.0806397779406845,-0.20544414887075266,0.0009289387817000901,0.001509285948414375,-0.07242997642269514,0.0,-0.03198255646495716,-0.013151989080019353,-0.02914163036681696,0.002013049446091927,0.00581404130776574,-0.011399900492208855,0.003277140322535954,-0.05848945625071284,-0.02900296422669161,-0.010018826349971121,-0.0002648818992023621,0.0,-0.015194357925092373,0.01686341038449421,0.0,0.004976816434516705
2023-04-05,-0.00018319308516489752,-0.009242455715942961,0.007908381851575321,-0.09864122879439173,0.006943798500758157,0.00036777322458830493,0.005710082774957787,-0.021613290028038613,0.0,-0.06680343441439122,-0.004588392008323811,-0.012745019873051554,0.0017284198021422792,-0.0032385546411761194,-0.011079588906564552,0.009513429499893764,-0.08502905017920902,-0.006834727346639998,-0.021802370051280266,-0.0008274607842253253,0.0,-0.015102102089106286,0.010665389414872859,0.0,0.01047709678089234
2023-04-06,-0.001347967000254606,-0.0019932317790975866,0.0051577774852320955,-0.05595218051786472,-0.17272100264094314,0.0019069244743841298,0.0006225852086746049,-0.1131584642155268,0.0,-0.06210965610444581,-0.006417602926772769,0.03751464257547743,0.0012283913983351354,-0.0018241780360721347,-0.004766154716881262,0.003017849274743343,-0.06036823900956904,-0.020303858093069435,-0.00357124875289803,-0.0002648818992023621,0.0,-0.0077395304465847975,0.005845835404227663,0.0,0.002606550196480997
2023-04-10,0.004574694587466412,-0.009190614060050584,-5.979275130563907e-05,-0.08019773073307367,-0.011454358863044196,0.00044198047519703826,0.005710082774957787,-0.0855434628815924,0.0,-0.06910116829726315,-0.0066528436820882,0.06723423559753416,-0.000745891469767169,-0.009897485184732378,-0.006989246943187299,-0.0010580000699753464,-0.0380094608104029,-0.015483390339213214,-0.011846861270779349,-0.0002648818992023621,0.0,-0.01515657793070147,0.0071849584666578,0.0,0.007406909426118393
2023-04-11,0.01151487643554054,-0.009190614060050584,0.002637930199358418,-0.12360779271251246,0.007416453111360062,0.014334639070007059,0.005710082774957787,0.3271616754704769,0.0,-0.1477191433346799,0.07003581674071609,0.07302995665620135,-0.0003727047568140699,-0.011096666753622423,-0.007163671766219515,0.0011170140981207593,-0.032396481286029344,-0.013489304264976146,-0.012543521379430073,0.0005171503746331833,0.0,-0.01398518404616765,0.01002628481760767,0.0,0.009013471228195537
2023-04-12,-0.018052164840114928,-0.00956085874640176,4.689400118639488e-05,-0.07355287985246614,0.03156269506138151,0.0011297608095916436,0.005710082774957787,-0.07629277465322461,0.0,-0.1323566970656711,0.01608289372341319,0.07316905087170596,-0.001038814542230358,0.00714023011846792,-0.008511494186248008,0.01955605737304648,-0.03238743148741434,0.021493243920276607,0.004957933065573157,-0.004272763936890169,0.0,-0.015147369538104543,0.008166487371759441,0.0,0.016860044740187916
2023-04-13,-0.0011160733010365377,-0.001293774497436343,0.0010736465661015842,-0.07208083972118663,-0.10647482677056434,-0.014314936578497715,0.0006225852086746049,-0.11515189210283401,0.0,-0.09134284762052891,-0.02471917846196588,-0.018465239362940707,5.935297996553578e-06,0.012155428070779652,-0.00551349755990498,0.005790333194464537,-0.07531431841404289,-0.026809830625629177,0.007480236602523248,0.0013116248946497156,0.0,-0.006197406899637704,-0.006238109355846671,0.0,0.004665855942231017
2023-04-14,-0.0011160733010365377,-0.001293774497436343,0.0012826188313957484,-0.05312680683397624,-0.12900244889717588,-0.014314936578497715,0.0006225852086746049,-0.1271797199412369,0.0,-0.08715420472152,-0.025346095257848374,0.03741289867888781,5.935297996553578e-06,-0.0027798784637380145,-0.002186335826222673,0.003202603200425031,-0.04282590944482677,-0.022552906912515696,0.0065819460160234265,-0.0006718078728693659,0.0,-0.006197406899637704,0.0061639018166436904,0.0,0.003752745965183809
2023-04-17,-0.0014091592808092943,-0.0009753714669775456,0.0018657132282869889,-0.06271939859959771,-0.21503785143667914,-0.010816988486792571,0.0006225852086746049,-0.07327984383188098,0.0,-0.05410556141388763,-0.02243633988397957,-0.005493122517119897,-0.001549616645090989,-0.0006209549544171424,-0.005299618893828239,0.002435565199027094,-0.044617818692049546,-0.02373559821764907,-0.0047468586228280015,0.0013116248946497156,0.0,-0.006206615292234634,-0.007253230027825099,0.0,0.0021413342383770693
2023-04-18,0.0034616803763862208,-0.0009753714669775456,0.008210996705742473,-0.07594897463305687,0.00013388938187147614,-0.014122262097844824,0.0012616493869080981,-0.09389926291972268,0.0,-0.05720029031841007,-0.03751148600042089,0.030589317424369822,-0.0007448848726472375,-0.00012055343838162792,-0.005098446595879722,0.000759175605597158,-0.06908773060671931,-0.02448937407040997,-0.003048524460525735,0.0013116248946497156,0.0,-0.0060247298152184695,-0.016719979954471945,0.0,0.005078185110055562
2023-04-20,0.004147601138733304,-0.00014879592201442763,-0.008273803289230679,-0.0809367542971201,0.08805861950360215,-0.01465871101713346,0.0006199063168634703,-0.2576616160760109,0.0,-0.1058406381720192,0.020489238074286313,-0.018931661817657274,0.000985512621162033,-7.9171337886453e-05,-0.0018696873505558496,-0.0007416289976158615,-0.07291038428896156,-0.009930123951341947,0.00445456194839463,-0.00018820981250914818,0.0,-0.006037509677201013,-0.015921217031465037,0.0,0.0034971637666218166
2023-04-21,0.004695874953011621,-0.015969199269546687,-0.008273803289230679,-0.07591917305931976,0.0880795187874701,-0.01693020362375468,0.0012616493869080981,-0.2859487269439246,0.0,-0.09016141396838318,0.02053383831282799,0.02431289230864782,0.000985512621162033,-0.00015337033353189755,-0.0018696873505558496,-0.001659472947069363,-0.07421727450588161,-0.009930123951341947,0.006467504937261213,-0.00018820981250914818,0.0,-0.0068932377331647745,-0.03289315293157671,0.0,0.0038300273370888887
2023-04-24,-0.026122276018002474,-0.03889587115208254,-0.013273593488776375,-0.0814345497186726,0.09628117363061026,-0.013169976330268233,0.0012616493869080981,-0.22779131693272314,0.0,0.023813362940645295,0.0033909147554949943,-0.0011143114163058288,-0.0021971545478684904,-0.00012055343838162792,-0.002079632609661265,-0.0012542562216279688,-0.06116631491685556,-0.0067470920106345224,-0.0032970661090201067,-0.00018820981250914818,0.0,-0.017506766862190687,-0.012813723510066159,0.0,-0.007665545323467974
2023-04-25,0.003442190393710378,0.00815567755030085,-0.014303432807385351,-0.07535038667563927,0.15617652451031333,0.00019605905149521223,0.0012616493869080981,-0.13673995290789767,0.0,0.03496924825681786,-0.0070966975238003546,0.048149109121172345,-0.0019135011565893124,0.0017795174666047115,0.004242170914976467,0.014415360817259311,-0.04262164446751956,-0.01941955001164427,-0.0046056220124272105,-0.0001977447159720303,0.0,-0.011526102985555257,-0.027212977327003344,0.0,-0.007551066146941962
2023-04-26,0.0035414439255200395,0.00815567755030085,-0.014303432807385351,-0.08053568126981867,0.1581513620764385,-0.005589146769896625,0.0012616493869080981,-0.10571994894800792,0.0,0.027182875409494666,-0.007743505550926626,0.031654163368881334,0.0006925103959744269,0.000213525037157523,0.004242170914976467,0.01105180438938213,-0.04488125253057629,0.0003458810118014824,-0.015517273594781092,-0.0001977447159720303,0.0,-0.00908304422307273,-0.016488496959485496,0.0,-0.022358058209553645
2023-04-27,-0.009378479948611473,-0.0010899526007619653,-0.0036488268959116417,-0.08376675584671919,-0.010166304098856742,-0.014224644104462648,0.0012616493869080981,-0.2282896467993849,0.0,0.017564752627467803,0.019382799517599476,0.01954307073027195,-0.0021971545478684904,0.008709261770958035,-0.00030197801069135595,0.030651206877244142,-0.05039877097753674,-0.02297009707111276,-0.0012765205720606878,-0.0002387210903011459,0.0,-0.012818405204806316,-0.029793175504100666,0.0,-0.018791646207660783
2023-04-28,-0.011372406578591137,-0.0010660907924287875,-0.0013893481630251983,-0.04346267883033432,-0.04919264145552756,-0.012105579390496628,0.0012616493869080981,-0.25109597381589654,0.0,0.019132513245544686,0.0046346576519985735,0.03896938856539836,-0.0021971545478684904,-0.00015337033353189755,-0.0010651582403863004,-0.00890054767302983,-0.06361402487737519,-0.013217259725231608,0.005745458155827636,0.0013116248946497156,0.0,-0.01296370619438737,-0.012634179707961287,0.0,0.0032437003306306188
